state,district,year_month,pincode,age_0_5,age_5_17,age_18_greater
Tripura,West Tripura,2025-03,21575401,49,21,0
Tripura,West Tripura,2025-04,14383605,26,14,0
Tripura,West Tripura,2025-05,21575198,74,30,0
Tripura,West Tripura,2025-06,25570815,37,20,1
Tripura,West Tripura,2025-07,14383404,27,11,0
Tripura,West Tripura,2025-08,22374686,45,19,1
Tripura,West Tripura,2025-09,22374448,44,17,0
Tripura,West Tripura,2025-10,23972817,42,15,1
Tripura,West Tripura,2025-11,23173576,42,21,1
Tripura,West Tripura,2025-12,28766603,49,18,13
Tripura,West Tripura,NaT,559357285,1233,433,32
Uttar Pradesh,Agra,2025-01,20349241,6753,5702,329
Uttar Pradesh,Agra,2025-02,15834794,398,306,7
Uttar Pradesh,Agra,2025-03,14985365,176,161,5
Uttar Pradesh,Agra,2025-04,8198296,165,140,2
Uttar Pradesh,Agra,2025-05,13569884,246,147,4
Uttar Pradesh,Agra,2025-06,15834794,240,194,7
Uttar Pradesh,Agra,2025-07,12721635,150,96,5
Uttar Pradesh,Agra,2025-08,15552791,291,211,5
Uttar Pradesh,Agra,2025-09,15551670,317,208,8
Uttar Pradesh,Agra,2025-10,17530230,394,296,14
Uttar Pradesh,Agra,2025-11,13852982,245,202,3
Uttar Pradesh,Agra,2025-12,17533563,265,249,8
Uttar Pradesh,Agra,NaT,378016119,6674,4779,508
Uttar Pradesh,Aligarh,2025-01,14977895,7023,6469,392
Uttar Pradesh,Aligarh,2025-02,13147233,324,216,2
Uttar Pradesh,Aligarh,2025-03,9302249,133,141,10
Uttar Pradesh,Aligarh,2025-04,7687543,137,88,3
Uttar Pradesh,Aligarh,2025-05,9909171,167,127,5
Uttar Pradesh,Aligarh,2025-06,12334817,229,176,1
Uttar Pradesh,Aligarh,2025-07,9502662,84,86,2
Uttar Pradesh,Aligarh,2025-08,10517566,165,147,0
Uttar Pradesh,Aligarh,2025-09,12945348,273,229,15
Uttar Pradesh,Aligarh,2025-10,14562556,254,216,4
Uttar Pradesh,Aligarh,2025-11,10921878,137,122,2
Uttar Pradesh,Aligarh,2025-12,14156121,190,210,9
Uttar Pradesh,Aligarh,NaT,275848283,4714,3549,141
Uttar Pradesh,Allahabad,2025-01,14167545,183,145,0
Uttar Pradesh,Allahabad,2025-02,17337741,292,315,1
Uttar Pradesh,Allahabad,2025-03,15608156,215,181,5
Uttar Pradesh,Allahabad,2025-04,9640489,104,146,0
Uttar Pradesh,Allahabad,2025-05,15395366,243,184,0
Uttar Pradesh,Allahabad,2025-06,15835990,185,170,1
Uttar Pradesh,Allahabad,2025-07,13052998,138,77,0
Uttar Pradesh,Allahabad,2025-08,14347120,199,174,0
Uttar Pradesh,Allahabad,2025-09,16509511,249,222,6
Uttar Pradesh,Allahabad,2025-10,19045519,308,257,0
Uttar Pradesh,Allahabad,2025-11,13925065,167,176,1
Uttar Pradesh,Allahabad,2025-12,18206747,249,187,0
Uttar Pradesh,Allahabad,NaT,379352916,4722,3712,35
Uttar Pradesh,Ambedkar Nagar,2025-01,9414854,244,298,11
Uttar Pradesh,Ambedkar Nagar,2025-02,12329161,119,207,2
Uttar Pradesh,Ambedkar Nagar,2025-03,10087337,127,132,0
Uttar Pradesh,Ambedkar Nagar,2025-04,6500714,66,80,0
Uttar Pradesh,Ambedkar Nagar,2025-05,9863402,104,83,0
Uttar Pradesh,Ambedkar Nagar,2025-06,11656876,101,90,0
Uttar Pradesh,Ambedkar Nagar,2025-07,7621896,53,37,0
Uttar Pradesh,Ambedkar Nagar,2025-08,10760108,104,132,1
Uttar Pradesh,Ambedkar Nagar,2025-09,12329194,127,135,2
Uttar Pradesh,Ambedkar Nagar,2025-10,12104995,122,168,0
Uttar Pradesh,Ambedkar Nagar,2025-11,10984136,87,122,10
Uttar Pradesh,Ambedkar Nagar,2025-12,10535848,106,114,0
Uttar Pradesh,Ambedkar Nagar,NaT,266533150,2496,2498,24
Uttar Pradesh,Amethi,2025-01,10733925,92,87,2
Uttar Pradesh,Amethi,2025-02,13927719,169,136,0
Uttar Pradesh,Amethi,2025-03,12326587,118,116,1
Uttar Pradesh,Amethi,2025-04,6847676,58,97,0
Uttar Pradesh,Amethi,2025-05,7990511,75,56,1
Uttar Pradesh,Amethi,2025-06,13013335,119,59,0
Uttar Pradesh,Amethi,2025-07,8450542,50,37,1
Uttar Pradesh,Amethi,2025-08,11185948,110,114,1
Uttar Pradesh,Amethi,2025-09,12563596,144,125,1
Uttar Pradesh,Amethi,2025-10,13244636,158,130,3
Uttar Pradesh,Amethi,2025-11,10734225,95,82,1
Uttar Pradesh,Amethi,2025-12,13478399,129,132,3
Uttar Pradesh,Amethi,NaT,277913585,2573,2080,42
Uttar Pradesh,Amroha,2025-01,4884832,811,419,21
Uttar Pradesh,Amroha,2025-02,5861924,176,112,1
Uttar Pradesh,Amroha,2025-03,5373187,126,70,0
Uttar Pradesh,Amroha,2025-04,3419406,96,30,0
Uttar Pradesh,Amroha,2025-05,4640612,120,38,0
Uttar Pradesh,Amroha,2025-06,5861924,115,43,0
Uttar Pradesh,Amroha,2025-07,5129241,83,22,1
Uttar Pradesh,Amroha,2025-08,5617225,148,74,2
Uttar Pradesh,Amroha,2025-09,5617423,111,68,2
Uttar Pradesh,Amroha,2025-10,6350676,228,88,1
Uttar Pradesh,Amroha,2025-11,4640583,115,60,0
Uttar Pradesh,Amroha,2025-12,5861944,109,48,3
Uttar Pradesh,Amroha,NaT,135309186,3367,1404,30
Uttar Pradesh,Auraiya,2025-01,5361567,64,62,0
Uttar Pradesh,Auraiya,2025-02,6186326,99,92,0
Uttar Pradesh,Auraiya,2025-03,5773957,71,54,0
Uttar Pradesh,Auraiya,2025-04,3299471,46,45,0
Uttar Pradesh,Auraiya,2025-05,4949199,59,21,0
Uttar Pradesh,Auraiya,2025-06,5774178,55,31,0
Uttar Pradesh,Auraiya,2025-07,3918088,45,19,0
Uttar Pradesh,Auraiya,2025-08,5773945,73,51,0
Uttar Pradesh,Auraiya,2025-09,5361432,73,59,0
Uttar Pradesh,Auraiya,2025-10,6805061,72,77,0
Uttar Pradesh,Auraiya,2025-11,4742931,57,50,0
Uttar Pradesh,Auraiya,2025-12,6186690,63,54,0
Uttar Pradesh,Auraiya,NaT,118571606,1392,932,17
Uttar Pradesh,Ayodhya,2025-01,4258678,312,364,29
Uttar Pradesh,Ayodhya,2025-02,6276651,34,14,0
Uttar Pradesh,Ayodhya,2025-03,2689845,9,8,0
Uttar Pradesh,Ayodhya,2025-04,3362292,27,8,0
Uttar Pradesh,Ayodhya,2025-05,2465612,14,4,0
Uttar Pradesh,Ayodhya,2025-06,4034623,29,3,0
Uttar Pradesh,Ayodhya,2025-07,2913899,13,4,0
Uttar Pradesh,Ayodhya,2025-08,5828489,27,5,0
Uttar Pradesh,Ayodhya,2025-09,5379761,26,8,0
Uttar Pradesh,Ayodhya,2025-10,5828218,30,12,0
Uttar Pradesh,Ayodhya,2025-11,5379921,22,11,0
Uttar Pradesh,Ayodhya,2025-12,4034860,24,10,0
Uttar Pradesh,Ayodhya,NaT,98853850,460,183,3
Uttar Pradesh,Azamgarh,2025-01,24615118,1497,3424,124
Uttar Pradesh,Azamgarh,2025-02,24063457,236,386,0
Uttar Pradesh,Azamgarh,2025-03,20750738,137,301,5
Uttar Pradesh,Azamgarh,2025-04,12282581,104,211,2
Uttar Pradesh,Azamgarh,2025-05,18263289,123,196,0
Uttar Pradesh,Azamgarh,2025-06,21354108,145,317,7
Uttar Pradesh,Azamgarh,2025-07,15106700,77,153,2
Uttar Pradesh,Azamgarh,2025-08,20631623,172,330,0
Uttar Pradesh,Azamgarh,2025-09,22629947,169,312,3
Uttar Pradesh,Azamgarh,2025-10,26496647,202,369,3
Uttar Pradesh,Azamgarh,2025-11,20078753,141,268,1
Uttar Pradesh,Azamgarh,2025-12,24564287,149,444,1
Uttar Pradesh,Azamgarh,NaT,540588857,3565,6866,131
Uttar Pradesh,Baghpat,2025-01,7265664,545,746,67
Uttar Pradesh,Baghpat,2025-02,7767048,109,119,4
Uttar Pradesh,Baghpat,2025-03,5762543,60,64,1
Uttar Pradesh,Baghpat,2025-04,4259603,39,51,1
Uttar Pradesh,Baghpat,2025-05,5011448,61,39,0
Uttar Pradesh,Baghpat,2025-06,6765291,94,69,3
Uttar Pradesh,Baghpat,2025-07,3507202,26,19,4
Uttar Pradesh,Baghpat,2025-08,6264166,84,64,4
Uttar Pradesh,Baghpat,2025-09,7015612,115,94,5
Uttar Pradesh,Baghpat,2025-10,7767712,105,109,3
Uttar Pradesh,Baghpat,2025-11,5512389,67,86,4
Uttar Pradesh,Baghpat,2025-12,6264326,65,98,3
Uttar Pradesh,Baghpat,NaT,166628984,2112,1645,55
Uttar Pradesh,Bagpat,NaT,250609,0,1,0
Uttar Pradesh,Bahraich,2025-01,22292163,8461,12602,1326
Uttar Pradesh,Bahraich,2025-02,11961638,259,354,21
Uttar Pradesh,Bahraich,2025-03,11146244,181,312,29
Uttar Pradesh,Bahraich,2025-04,7340080,169,246,18
Uttar Pradesh,Bahraich,2025-05,10874347,183,218,22
Uttar Pradesh,Bahraich,2025-06,12777149,216,333,33
Uttar Pradesh,Bahraich,2025-07,10058724,140,133,17
Uttar Pradesh,Bahraich,2025-08,10602407,240,335,39
Uttar Pradesh,Bahraich,2025-09,11961691,255,419,45
Uttar Pradesh,Bahraich,2025-10,12777301,231,373,47
Uttar Pradesh,Bahraich,2025-11,10602377,138,302,28
Uttar Pradesh,Bahraich,2025-12,14136536,216,360,39
Uttar Pradesh,Bahraich,NaT,284361541,3985,6373,640
Uttar Pradesh,Ballia,2025-01,12642312,89,161,0
Uttar Pradesh,Ballia,2025-02,19518235,153,210,0
Uttar Pradesh,Ballia,2025-03,15746244,106,167,0
Uttar Pradesh,Ballia,2025-04,10368931,63,110,1
Uttar Pradesh,Ballia,2025-05,14749280,104,132,1
Uttar Pradesh,Ballia,2025-06,17133093,107,147,0
Uttar Pradesh,Ballia,2025-07,11588798,65,72,18
Uttar Pradesh,Ballia,2025-08,15857913,130,207,0
Uttar Pradesh,Ballia,2025-09,17466179,153,185,0
Uttar Pradesh,Ballia,2025-10,21790524,178,263,1
Uttar Pradesh,Ballia,2025-11,15413913,101,183,1
Uttar Pradesh,Ballia,2025-12,18685634,103,177,1
Uttar Pradesh,Ballia,NaT,409973375,2727,3846,14
Uttar Pradesh,Balrampur,2025-01,8683916,1136,3107,107
Uttar Pradesh,Balrampur,2025-02,7869497,110,205,1
Uttar Pradesh,Balrampur,2025-03,7055485,64,125,5
Uttar Pradesh,Balrampur,2025-04,4341863,28,97,0
Uttar Pradesh,Balrampur,2025-05,5697900,76,119,4
Uttar Pradesh,Balrampur,2025-06,7597898,58,100,2
Uttar Pradesh,Balrampur,2025-07,5426701,38,56,0
Uttar Pradesh,Balrampur,2025-08,6240702,91,123,3
Uttar Pradesh,Balrampur,2025-09,7326037,97,153,2
Uttar Pradesh,Balrampur,2025-10,8411915,112,195,2
Uttar Pradesh,Balrampur,2025-11,7054829,51,101,4
Uttar Pradesh,Balrampur,2025-12,7869100,70,114,4
Uttar Pradesh,Balrampur,NaT,177468423,2250,3412,102
Uttar Pradesh,Banda,2025-01,5673135,1978,2479,137
Uttar Pradesh,Banda,2025-02,4833167,120,174,0
Uttar Pradesh,Banda,2025-03,4412838,75,112,0
Uttar Pradesh,Banda,2025-04,2731817,40,102,1
Uttar Pradesh,Banda,2025-05,3992588,88,67,2
Uttar Pradesh,Banda,2025-06,3992584,72,77,1
Uttar Pradesh,Banda,2025-07,2941730,43,25,0
Uttar Pradesh,Banda,2025-08,4412838,107,132,1
Uttar Pradesh,Banda,2025-09,4202712,101,130,0
Uttar Pradesh,Banda,2025-10,5043079,114,116,2
Uttar Pradesh,Banda,2025-11,4412756,63,100,0
Uttar Pradesh,Banda,2025-12,4622958,82,101,0
Uttar Pradesh,Banda,NaT,103807547,1942,1948,59
Uttar Pradesh,Bara Banki,2025-01,12399736,311,152,11
Uttar Pradesh,Bara Banki,2025-02,15779551,231,191,0
Uttar Pradesh,Bara Banki,2025-03,14201200,159,96,2
Uttar Pradesh,Bara Banki,2025-04,8565433,113,81,1
Uttar Pradesh,Bara Banki,2025-05,11498256,119,60,1
Uttar Pradesh,Bara Banki,2025-06,14203447,162,111,1
Uttar Pradesh,Bara Banki,2025-07,9696203,98,41,2
Uttar Pradesh,Bara Banki,2025-08,13976268,169,119,0
Uttar Pradesh,Bara Banki,2025-09,15104208,232,110,4
Uttar Pradesh,Bara Banki,2025-10,15104866,205,130,4
Uttar Pradesh,Bara Banki,2025-11,12174005,125,107,2
Uttar Pradesh,Bara Banki,2025-12,14653925,156,90,4
Uttar Pradesh,Bara Banki,NaT,313810077,3696,1930,60
Uttar Pradesh,Barabanki,2025-01,3154924,1053,700,52
Uttar Pradesh,Barabanki,2025-02,2931796,14,10,0
Uttar Pradesh,Barabanki,2025-03,2026664,17,6,0
Uttar Pradesh,Barabanki,2025-04,1354941,7,7,0
Uttar Pradesh,Barabanki,2025-05,902718,4,3,0
Uttar Pradesh,Barabanki,2025-06,3382102,16,8,0
Uttar Pradesh,Barabanki,2025-07,900610,1,3,0
Uttar Pradesh,Barabanki,2025-08,2026262,13,1,0
Uttar Pradesh,Barabanki,2025-09,3833036,16,12,0
Uttar Pradesh,Barabanki,2025-10,2252136,10,9,0
Uttar Pradesh,Barabanki,2025-11,1578144,3,10,0
Uttar Pradesh,Barabanki,2025-12,2027961,7,11,0
Uttar Pradesh,Barabanki,NaT,51381223,240,142,0
Uttar Pradesh,Bareilly,2025-01,13680636,7557,4326,237
Uttar Pradesh,Bareilly,2025-02,11529750,477,327,6
Uttar Pradesh,Bareilly,2025-03,10781129,218,183,12
Uttar Pradesh,Bareilly,2025-04,6364016,120,115,4
Uttar Pradesh,Bareilly,2025-05,8329767,228,91,3
Uttar Pradesh,Bareilly,2025-06,10780419,258,131,3
Uttar Pradesh,Bareilly,2025-07,7842172,132,55,6
Uttar Pradesh,Bareilly,2025-08,10051513,299,204,8
Uttar Pradesh,Bareilly,2025-09,11511035,338,206,8
Uttar Pradesh,Bareilly,2025-10,12483856,384,251,17
Uttar Pradesh,Bareilly,2025-11,9564691,234,195,2
Uttar Pradesh,Bareilly,2025-12,12034637,305,242,9
Uttar Pradesh,Bareilly,NaT,266239210,6637,3691,292
Uttar Pradesh,Basti,2025-01,10885170,229,217,11
Uttar Pradesh,Basti,2025-02,12791268,164,202,3
Uttar Pradesh,Basti,2025-03,11702557,98,147,0
Uttar Pradesh,Basti,2025-04,6803096,74,80,0
Uttar Pradesh,Basti,2025-05,11974683,147,152,0
Uttar Pradesh,Basti,2025-06,12519099,146,105,2
Uttar Pradesh,Basti,2025-07,10069821,83,73,1
Uttar Pradesh,Basti,2025-08,11429830,115,141,1
Uttar Pradesh,Basti,2025-09,12790415,167,148,0
Uttar Pradesh,Basti,2025-10,13879814,195,234,1
Uttar Pradesh,Basti,2025-11,10886139,111,142,3
Uttar Pradesh,Basti,2025-12,13606845,111,202,3
Uttar Pradesh,Basti,NaT,300453262,3183,3373,55
Uttar Pradesh,Bhadohi,2025-01,2213461,9,10,0
Uttar Pradesh,Bhadohi,2025-02,3541681,10,11,0
Uttar Pradesh,Bhadohi,2025-03,2213530,6,9,0
Uttar Pradesh,Bhadohi,2025-04,1770937,4,10,0
Uttar Pradesh,Bhadohi,2025-05,2435155,11,7,0
Uttar Pradesh,Bhadohi,2025-06,2656354,12,6,0
Uttar Pradesh,Bhadohi,2025-07,885512,3,2,0
Uttar Pradesh,Bhadohi,2025-08,2213543,8,6,0
Uttar Pradesh,Bhadohi,2025-09,1770940,6,6,0
Uttar Pradesh,Bhadohi,2025-10,1992032,13,8,0
Uttar Pradesh,Bhadohi,2025-11,2434846,10,10,0
Uttar Pradesh,Bhadohi,2025-12,2877452,7,7,0
Uttar Pradesh,Bhadohi,NaT,51574844,166,185,4
Uttar Pradesh,Bijnor,2025-01,10856440,1463,481,39
Uttar Pradesh,Bijnor,2025-02,12583630,472,167,0
Uttar Pradesh,Bijnor,2025-03,12336949,247,92,1
Uttar Pradesh,Bijnor,2025-04,6661923,131,56,0
Uttar Pradesh,Bijnor,2025-05,11349910,280,84,0
Uttar Pradesh,Bijnor,2025-06,12090096,244,76,2
Uttar Pradesh,Bijnor,2025-07,9869533,174,55,2
Uttar Pradesh,Bijnor,2025-08,11103151,326,110,0
Uttar Pradesh,Bijnor,2025-09,12583617,340,120,0
Uttar Pradesh,Bijnor,2025-10,14804316,487,181,1
Uttar Pradesh,Bijnor,2025-11,11349936,234,100,0
Uttar Pradesh,Bijnor,2025-12,12830416,304,105,3
Uttar Pradesh,Bijnor,NaT,293370938,8233,2216,25
Uttar Pradesh,Budaun,2025-01,9090739,2587,2587,91
Uttar Pradesh,Budaun,2025-02,10227029,249,235,4
Uttar Pradesh,Budaun,2025-03,8806081,109,167,11
Uttar Pradesh,Budaun,2025-04,5600812,86,100,2
Uttar Pradesh,Budaun,2025-05,8806162,200,151,2
Uttar Pradesh,Budaun,2025-06,9091014,188,144,6
Uttar Pradesh,Budaun,2025-07,8155795,125,79,3
Uttar Pradesh,Budaun,2025-08,9090983,151,149,7
Uttar Pradesh,Budaun,2025-09,9496041,177,206,10
Uttar Pradesh,Budaun,2025-10,10144636,235,214,9
Uttar Pradesh,Budaun,2025-11,8806156,141,153,1
Uttar Pradesh,Budaun,2025-12,10185820,188,209,20
Uttar Pradesh,Budaun,NaT,219381943,3337,3013,183
Uttar Pradesh,Bulandshahar,2025-01,1216445,5,3,0
Uttar Pradesh,Bulandshahar,2025-02,1909655,8,9,0
Uttar Pradesh,Bulandshahar,2025-03,607919,3,1,0
Uttar Pradesh,Bulandshahar,2025-04,406360,1,1,0
Uttar Pradesh,Bulandshahar,2025-05,607787,2,1,0
Uttar Pradesh,Bulandshahar,2025-06,693818,3,3,0
Uttar Pradesh,Bulandshahar,2025-07,202392,1,0,0
Uttar Pradesh,Bulandshahar,2025-08,1057213,2,3,0
Uttar Pradesh,Bulandshahar,2025-09,853191,2,2,0
Uttar Pradesh,Bulandshahar,2025-10,1663374,5,5,0
Uttar Pradesh,Bulandshahar,2025-11,1056331,7,2,0
Uttar Pradesh,Bulandshahar,2025-12,810915,3,5,0
Uttar Pradesh,Bulandshahar,NaT,17259715,73,35,0
Uttar Pradesh,Bulandshahr,2025-01,13824712,1500,1719,80
Uttar Pradesh,Bulandshahr,2025-02,15373112,367,282,4
Uttar Pradesh,Bulandshahr,2025-03,12891739,158,160,0
Uttar Pradesh,Bulandshahr,2025-04,7321286,113,106,3
Uttar Pradesh,Bulandshahr,2025-05,11217827,223,121,2
Uttar Pradesh,Bulandshahr,2025-06,13299567,246,148,4
Uttar Pradesh,Bulandshahr,2025-07,11023981,122,75,1
Uttar Pradesh,Bulandshahr,2025-08,11752714,238,148,2
Uttar Pradesh,Bulandshahr,2025-09,12281486,229,212,2
Uttar Pradesh,Bulandshahr,2025-10,14556698,288,275,2
Uttar Pradesh,Bulandshahr,2025-11,11548598,160,145,8
Uttar Pradesh,Bulandshahr,2025-12,13992347,223,202,1
Uttar Pradesh,Bulandshahr,NaT,320314187,5288,3928,100
Uttar Pradesh,Chandauli,2025-01,8057460,1278,1731,120
Uttar Pradesh,Chandauli,2025-02,7792173,107,168,1
Uttar Pradesh,Chandauli,2025-03,7129046,109,105,4
Uttar Pradesh,Chandauli,2025-04,4830092,51,81,2
Uttar Pradesh,Chandauli,2025-05,5758506,122,66,1
Uttar Pradesh,Chandauli,2025-06,7361274,103,98,0
Uttar Pradesh,Chandauli,2025-07,6874755,64,48,1
Uttar Pradesh,Chandauli,2025-08,6896949,139,162,1
Uttar Pradesh,Chandauli,2025-09,6907838,147,163,2
Uttar Pradesh,Chandauli,2025-10,8731506,180,154,4
Uttar Pradesh,Chandauli,2025-11,6896938,95,130,0
Uttar Pradesh,Chandauli,2025-12,8057477,106,120,9
Uttar Pradesh,Chandauli,NaT,165128352,1904,1960,30
Uttar Pradesh,Chitrakoot,2025-01,2522472,46,62,0
Uttar Pradesh,Chitrakoot,2025-02,2942882,114,101,0
Uttar Pradesh,Chitrakoot,2025-03,2732680,43,52,0
Uttar Pradesh,Chitrakoot,2025-04,1891854,31,39,1
Uttar Pradesh,Chitrakoot,2025-05,2732678,79,48,0
Uttar Pradesh,Chitrakoot,2025-06,2732680,64,49,1
Uttar Pradesh,Chitrakoot,2025-07,2522472,46,23,0
Uttar Pradesh,Chitrakoot,2025-08,2522474,55,47,0
Uttar Pradesh,Chitrakoot,2025-09,2942882,73,63,0
Uttar Pradesh,Chitrakoot,2025-10,2942882,76,68,0
Uttar Pradesh,Chitrakoot,2025-11,2102056,73,58,0
Uttar Pradesh,Chitrakoot,2025-12,2732680,67,69,1
Uttar Pradesh,Chitrakoot,NaT,69367760,2184,1757,11
Uttar Pradesh,Deoria,2025-01,12073849,618,855,35
Uttar Pradesh,Deoria,2025-02,13996158,178,233,0
Uttar Pradesh,Deoria,2025-03,11800616,118,134,2
Uttar Pradesh,Deoria,2025-04,7410181,85,79,1
Uttar Pradesh,Deoria,2025-05,12898642,153,136,1
Uttar Pradesh,Deoria,2025-06,12898045,140,141,2
Uttar Pradesh,Deoria,2025-07,10426602,66,92,2
Uttar Pradesh,Deoria,2025-08,12349652,131,112,1
Uttar Pradesh,Deoria,2025-09,13172147,118,138,0
Uttar Pradesh,Deoria,2025-10,15917978,192,205,5
Uttar Pradesh,Deoria,2025-11,11525609,93,122,3
Uttar Pradesh,Deoria,2025-12,14818969,131,171,1
Uttar Pradesh,Deoria,NaT,311749117,2677,3025,61
Uttar Pradesh,Etah,2025-01,5801521,3912,2484,109
Uttar Pradesh,Etah,2025-02,5387461,115,78,2
Uttar Pradesh,Etah,2025-03,4351606,62,31,4
Uttar Pradesh,Etah,2025-04,2900758,36,23,0
Uttar Pradesh,Etah,2025-05,5594488,95,54,3
Uttar Pradesh,Etah,2025-06,5387578,95,68,2
Uttar Pradesh,Etah,2025-07,3936902,62,32,1
Uttar Pradesh,Etah,2025-08,4350811,73,42,1
Uttar Pradesh,Etah,2025-09,5180308,92,72,3
Uttar Pradesh,Etah,2025-10,5594988,111,86,2
Uttar Pradesh,Etah,2025-11,5180213,73,49,2
Uttar Pradesh,Etah,2025-12,5180040,83,84,2
Uttar Pradesh,Etah,NaT,116449600,1951,1242,28
Uttar Pradesh,Etawah,2025-01,5977492,971,743,37
Uttar Pradesh,Etawah,2025-02,6389874,147,98,3
Uttar Pradesh,Etawah,2025-03,5153357,75,55,1
Uttar Pradesh,Etawah,2025-04,3916621,47,43,0
Uttar Pradesh,Etawah,2025-05,4946989,94,52,0
Uttar Pradesh,Etawah,2025-06,5771493,67,54,0
Uttar Pradesh,Etawah,2025-07,3916488,41,22,15
Uttar Pradesh,Etawah,2025-08,5359250,111,83,1
Uttar Pradesh,Etawah,2025-09,5977624,112,92,1
Uttar Pradesh,Etawah,2025-10,6596122,119,123,2
Uttar Pradesh,Etawah,2025-11,4947246,84,71,1
Uttar Pradesh,Etawah,2025-12,6389875,108,83,0
Uttar Pradesh,Etawah,NaT,133366048,2197,1346,55
Uttar Pradesh,Faizabad,2025-01,8076455,72,69,0
Uttar Pradesh,Faizabad,2025-02,15480401,139,135,0
Uttar Pradesh,Faizabad,2025-03,13685880,101,95,0
Uttar Pradesh,Faizabad,2025-04,6954291,96,71,0
Uttar Pradesh,Faizabad,2025-05,11218425,85,71,0
Uttar Pradesh,Faizabad,2025-06,14135252,155,89,0
Uttar Pradesh,Faizabad,2025-07,10543475,74,37,0
Uttar Pradesh,Faizabad,2025-08,13011782,136,97,0
Uttar Pradesh,Faizabad,2025-09,13237031,143,98,0
Uttar Pradesh,Faizabad,2025-10,14584615,177,118,0
Uttar Pradesh,Faizabad,2025-11,12113941,106,97,1
Uttar Pradesh,Faizabad,2025-12,14583853,142,86,0
Uttar Pradesh,Faizabad,NaT,303576757,2626,1808,2
Uttar Pradesh,Farrukhabad,2025-01,6259516,109,163,12
Uttar Pradesh,Farrukhabad,2025-02,7307391,107,105,1
Uttar Pradesh,Farrukhabad,2025-03,7931897,61,72,1
Uttar Pradesh,Farrukhabad,2025-04,4593825,52,45,1
Uttar Pradesh,Farrukhabad,2025-05,7929522,114,88,0
Uttar Pradesh,Farrukhabad,2025-06,7517187,63,73,3
Uttar Pradesh,Farrukhabad,2025-07,6058177,68,56,0
Uttar Pradesh,Farrukhabad,2025-08,6464537,74,65,1
Uttar Pradesh,Farrukhabad,2025-09,7309658,89,110,2
Uttar Pradesh,Farrukhabad,2025-10,8982147,80,147,3
Uttar Pradesh,Farrukhabad,2025-11,7302917,69,94,2
Uttar Pradesh,Farrukhabad,2025-12,8550058,69,112,1
Uttar Pradesh,Farrukhabad,NaT,178701039,1889,1814,55
Uttar Pradesh,Fatehpur,2025-01,10639416,2071,2127,123
Uttar Pradesh,Fatehpur,2025-02,10001633,143,174,2
Uttar Pradesh,Fatehpur,2025-03,8938325,119,122,1
Uttar Pradesh,Fatehpur,2025-04,5532303,97,73,0
Uttar Pradesh,Fatehpur,2025-05,8087775,100,63,1
Uttar Pradesh,Fatehpur,2025-06,9363594,114,75,10
Uttar Pradesh,Fatehpur,2025-07,7449714,65,50,0
Uttar Pradesh,Fatehpur,2025-08,8938429,148,142,0
Uttar Pradesh,Fatehpur,2025-09,10001598,167,141,1
Uttar Pradesh,Fatehpur,2025-10,11918927,184,160,6
Uttar Pradesh,Fatehpur,2025-11,8512974,106,100,1
Uttar Pradesh,Fatehpur,2025-12,9788907,140,141,2
Uttar Pradesh,Fatehpur,NaT,218116752,3072,2214,78
Uttar Pradesh,Firozabad,2025-01,9444179,3571,1910,36
Uttar Pradesh,Firozabad,2025-02,8370448,179,129,2
Uttar Pradesh,Firozabad,2025-03,7237680,88,96,2
Uttar Pradesh,Firozabad,2025-04,5303425,69,68,3
Uttar Pradesh,Firozabad,2025-05,8311006,101,85,2
Uttar Pradesh,Firozabad,2025-06,8526187,107,98,4
Uttar Pradesh,Firozabad,2025-07,5381294,39,47,1
Uttar Pradesh,Firozabad,2025-08,7968919,118,97,3
Uttar Pradesh,Firozabad,2025-09,8243204,181,130,11
Uttar Pradesh,Firozabad,2025-10,7959964,186,164,6
Uttar Pradesh,Firozabad,2025-11,6973355,83,87,4
Uttar Pradesh,Firozabad,2025-12,9209646,135,135,3
Uttar Pradesh,Firozabad,NaT,182131743,2393,1880,47
Uttar Pradesh,Gautam Buddha Nagar,2025-01,8681561,4341,4831,405
Uttar Pradesh,Gautam Buddha Nagar,2025-02,8891851,245,192,1
Uttar Pradesh,Gautam Buddha Nagar,2025-03,5857927,74,92,4
Uttar Pradesh,Gautam Buddha Nagar,2025-04,3233713,52,59,3
Uttar Pradesh,Gautam Buddha Nagar,2025-05,6871605,139,131,3
Uttar Pradesh,Gautam Buddha Nagar,2025-06,6672207,124,140,7
Uttar Pradesh,Gautam Buddha Nagar,2025-07,6266212,96,66,1
Uttar Pradesh,Gautam Buddha Nagar,2025-08,6875574,125,114,7
Uttar Pradesh,Gautam Buddha Nagar,2025-09,7680570,142,394,20
Uttar Pradesh,Gautam Buddha Nagar,2025-10,7477127,178,168,10
Uttar Pradesh,Gautam Buddha Nagar,2025-11,6470845,91,136,1
Uttar Pradesh,Gautam Buddha Nagar,2025-12,7272097,102,130,5
Uttar Pradesh,Gautam Buddha Nagar,NaT,166503615,3293,2865,170
Uttar Pradesh,Ghaziabad,2025-01,11544520,3929,4063,142
Uttar Pradesh,Ghaziabad,2025-02,10941075,374,293,9
Uttar Pradesh,Ghaziabad,2025-03,9646513,159,150,23
Uttar Pradesh,Ghaziabad,2025-04,5693886,130,105,1
Uttar Pradesh,Ghaziabad,2025-05,10495060,250,159,10
