state,district,year_month,pincode,bio_age_5_17,bio_age_17_,month,pincode_lag_1,pincode_lag_2,pincode_lag_12,bio_age_5_17_lag_1,bio_age_5_17_lag_2,bio_age_5_17_lag_12,bio_age_17__lag_1,bio_age_17__lag_2,bio_age_17__lag_12,pincode_roll_3,pincode_roll_6,bio_age_5_17_roll_3,bio_age_5_17_roll_6,bio_age_17__roll_3,bio_age_17__roll_6,pincode_growth,bio_age_5_17_growth,bio_age_17__growth
Telangana,Mahabubnagar,2025-08-01,93704830,1601,1262,8.0,65694918.0,105919511.0,,872.0,1830.0,,538.0,1483.0,,88439753.0,94382794.0,1434.3333333333333,1575.5,1094.3333333333333,1211.6666666666667,0.42636345173609924,0.8360091743119267,1.3457249070631971
Telangana,Mahabubnagar,2025-09-01,93704881,1410,1353,9.0,93704830.0,65694918.0,,1601.0,872.0,,1262.0,538.0,,84368209.66666667,92430653.83333333,1294.3333333333333,1537.5,1051.0,1199.1666666666667,5.442622328377666e-07,-0.11930043722673334,0.07210776545166397
Telangana,Mahabubnagar,2025-10-01,130881601,2185,1600,10.0,93704881.0,93704830.0,,1410.0,1601.0,,1353.0,1262.0,,106097104.0,97268700.33333333,1732.0,1462.8333333333333,1405.0,1153.5,0.3967426200562594,0.549645390070922,0.18255728011825578
Telangana,Mahabubnagar,2025-11-01,113057014,1866,1535,11.0,130881601.0,93704881.0,,2185.0,1410.0,,1600.0,1353.0,,112547832.0,100493792.5,1820.3333333333333,1627.3333333333333,1496.0,1295.1666666666667,-0.13618863815701643,-0.14599542334096105,-0.04062500000000002
Telangana,Mahabubnagar,2025-12-01,106436699,1882,1837,12.0,113057014.0,130881601.0,,1866.0,2185.0,,1535.0,1600.0,,116791771.33333333,100579990.5,1977.6666666666667,1636.0,1657.3333333333333,1354.1666666666667,-0.058557313392338495,0.008574490889603492,0.19674267100977194
Telangana,Mahabubnagar,,1436127490,26008,19375,,106436699.0,113057014.0,312179084.0,1882.0,1866.0,59809.0,1837.0,1535.0,56044.0,551873734.3333334,328985419.1666667,9918.666666666666,5825.333333333333,7582.333333333333,4493.666666666667,12.492784946290001,12.819341126461211,9.547087642896026
Telangana,Mancherial,2025-01-01,73113934,2720,3258,1.0,,,,,,,,,,,,,,,,,,
Telangana,Mancherial,2025-02-01,26220100,225,97,2.0,73113934.0,,,2720.0,,,3258.0,,,,,,,,,-0.64138026001993,-0.9172794117647058,-0.9702271332105586
Telangana,Mancherial,2025-03-01,25211540,201,71,3.0,26220100.0,73113934.0,,225.0,2720.0,,97.0,3258.0,,41515191.333333336,,1048.6666666666667,,1142.0,,-0.038465146967402886,-0.10666666666666669,-0.2680412371134021
Telangana,Mancherial,2025-04-01,25716185,271,89,4.0,25211540.0,26220100.0,,201.0,225.0,,71.0,97.0,,25715941.666666668,,232.33333333333334,,85.66666666666667,,0.02001642898450462,0.34825870646766166,0.2535211267605635
Telangana,Mancherial,2025-05-01,18152313,98,50,5.0,25716185.0,25211540.0,,271.0,201.0,,89.0,71.0,,23026679.333333332,,190.0,,70.0,,-0.2941288530938784,-0.6383763837638377,-0.4382022471910112
Telangana,Mancherial,2025-06-01,27228660,160,112,6.0,18152313.0,25716185.0,,98.0,271.0,,50.0,89.0,,23699052.666666668,32607122.0,176.33333333333334,612.5,83.66666666666667,612.8333333333334,0.5000104945303665,0.6326530612244898,1.2400000000000002
Telangana,Mancherial,2025-07-01,14622735,106,52,7.0,27228660.0,18152313.0,,160.0,98.0,,112.0,50.0,,20001236.0,22858588.833333332,121.33333333333333,176.83333333333334,71.33333333333333,78.5,-0.46296530934684266,-0.3375,-0.5357142857142857
Telangana,Mancherial,2025-08-01,22186294,140,56,8.0,14622735.0,27228660.0,,106.0,160.0,,52.0,112.0,,21345896.333333332,22186287.833333332,135.33333333333334,162.66666666666666,73.33333333333333,71.66666666666667,0.5172465342495778,0.320754716981132,0.07692307692307687
Telangana,Mancherial,2025-09-01,22186475,130,81,9.0,22186294.0,14622735.0,,140.0,106.0,,56.0,52.0,,19665168.0,21682110.333333332,125.33333333333333,150.83333333333334,63.0,73.33333333333333,8.158189916729341e-06,-0.0714285714285714,0.4464285714285714
Telangana,Mancherial,2025-10-01,31766592,207,87,10.0,22186475.0,22186294.0,,130.0,140.0,,81.0,56.0,,25379787.0,22690511.5,159.0,140.16666666666666,74.66666666666667,73.0,0.4317998690643736,0.5923076923076922,0.07407407407407418
Telangana,Mancherial,2025-11-01,27228726,176,79,11.0,31766592.0,22186475.0,,207.0,130.0,,87.0,81.0,,27060597.666666668,24203247.0,171.0,153.16666666666666,82.33333333333333,77.83333333333333,-0.14285026231331333,-0.1497584541062802,-0.09195402298850575
Telangana,Mancherial,2025-12-01,26220216,200,100,12.0,27228726.0,31766592.0,,176.0,207.0,,79.0,87.0,,28405178.0,24035173.0,194.33333333333334,159.83333333333334,88.66666666666667,75.83333333333333,-0.03703845710592557,0.13636363636363646,0.26582278481012667
Telangana,Mancherial,,344896445,2624,1019,,26220216.0,27228726.0,73113934.0,200.0,176.0,2720.0,100.0,79.0,3258.0,132781795.66666667,79080791.33333333,1000.0,579.5,399.3333333333333,237.0,12.1538369096578,12.12,9.19
Telangana,Medak,2025-01-01,330985052,33105,32891,1.0,,,,,,,,,,,,,,,,,,
Telangana,Medak,2025-02-01,91913097,1075,1013,2.0,330985052.0,,,33105.0,,,32891.0,,,,,,,,,-0.7223043867249932,-0.967527563812113,-0.969201301267824
Telangana,Medak,2025-03-01,109993348,1349,1235,3.0,91913097.0,330985052.0,,1075.0,33105.0,,1013.0,32891.0,,177630499.0,,11843.0,,11713.0,,0.19671027949368303,0.2548837209302326,0.21915103652517276
Telangana,Medak,2025-04-01,100953166,1901,1321,4.0,109993348.0,91913097.0,,1349.0,1075.0,,1235.0,1013.0,,100953203.66666667,,1441.6666666666667,,1189.6666666666667,,-0.08218844288656435,0.4091919940696813,0.06963562753036445
Telangana,Medak,2025-05-01,81867356,641,469,5.0,100953166.0,109993348.0,,1901.0,1349.0,,1321.0,1235.0,,97604623.33333333,,1297.0,,1008.3333333333334,,-0.18905608170822497,-0.6628090478695423,-0.6449659348978047
Telangana,Medak,2025-06-01,117527289,1360,1088,6.0,81867356.0,100953166.0,,641.0,1901.0,,469.0,1321.0,,100115937.0,138873218.0,1300.6666666666667,6571.833333333333,959.3333333333334,6336.166666666667,0.4355818331301673,1.1216848673946958,1.319829424307036
Telangana,Medak,2025-07-01,55247962,652,457,7.0,117527289.0,81867356.0,,1360.0,641.0,,1088.0,469.0,,84880869.0,92917036.33333333,884.3333333333334,1163.0,671.3333333333334,930.5,-0.5299137547535875,-0.5205882352941176,-0.5799632352941176
Telangana,Medak,2025-08-01,96433414,1080,957,8.0,55247962.0,117527289.0,,652.0,1360.0,,457.0,1088.0,,89736221.66666667,93670422.5,1030.6666666666667,1163.8333333333333,834.0,921.1666666666666,0.7454655431452839,0.656441717791411,1.0940919037199124
Telangana,Medak,2025-09-01,91409861,1079,996,9.0,96433414.0,55247962.0,,1080.0,652.0,,957.0,457.0,,81030412.33333333,90573174.66666667,937.0,1118.8333333333333,803.3333333333334,881.3333333333334,-0.05209348908875089,-0.0009259259259258856,0.040752351097178785
Telangana,Medak,2025-10-01,135106300,1700,1189,10.0,91409861.0,96433414.0,,1079.0,1080.0,,996.0,957.0,,107649858.33333333,96265363.66666667,1286.3333333333333,1085.3333333333333,1047.3333333333333,859.3333333333334,0.47802762767574936,0.5755329008341057,0.1937751004016064
Telangana,Medak,2025-11-01,107984809,1219,967,11.0,135106300.0,91409861.0,,1700.0,1079.0,,1189.0,996.0,,111500323.33333333,100618272.5,1332.6666666666667,1181.6666666666667,1050.6666666666667,942.3333333333334,-0.2007418676997298,-0.28294117647058825,-0.18671152228763666
Telangana,Medak,2025-12-01,109491512,1501,1334,12.0,107984809.0,135106300.0,,1219.0,1700.0,,967.0,1189.0,,117527540.33333333,99278976.33333333,1473.3333333333333,1205.1666666666667,1163.3333333333333,983.3333333333334,0.013952916284734052,0.2313371616078752,0.37952430196483977
Telangana,Medak,,1462562536,19799,16288,,109491512.0,107984809.0,330985052.0,1501.0,1219.0,33105.0,1334.0,967.0,32891.0,560012952.3333334,333831405.3333333,7506.333333333333,4396.333333333333,6196.333333333333,3621.8333333333335,12.357770929311855,12.190539640239841,11.209895052473763
Telangana,Medchal-Malkajgiri,2025-01-01,101535525,6725,10873,1.0,,,,,,,,,,,,,,,,,,
Telangana,Medchal-Malkajgiri,2025-02-01,32010409,253,212,2.0,101535525.0,,,6725.0,,,10873.0,,,,,,,,,-0.6847368544162253,-0.9623791821561338,-0.9805021613170238
Telangana,Medchal-Malkajgiri,2025-03-01,31011357,209,190,3.0,32010409.0,101535525.0,,253.0,6725.0,,212.0,10873.0,,54852430.333333336,,2395.6666666666665,,3758.3333333333335,,-0.03121022289968245,-0.17391304347826086,-0.10377358490566035
Telangana,Medchal-Malkajgiri,2025-04-01,35512162,360,275,4.0,31011357.0,32010409.0,,209.0,253.0,,190.0,212.0,,32844642.666666668,,274.0,,225.66666666666666,,0.1451340874893028,0.7224880382775121,0.44736842105263164
Telangana,Medchal-Malkajgiri,2025-05-01,28007224,187,125,5.0,35512162.0,31011357.0,,360.0,209.0,,275.0,190.0,,31510247.666666668,,252.0,,196.66666666666666,,-0.21133430287910937,-0.4805555555555555,-0.5454545454545454
Telangana,Medchal-Malkajgiri,2025-06-01,40513978,307,221,6.0,28007224.0,35512162.0,,187.0,360.0,,125.0,275.0,,34677788.0,44765109.166666664,284.6666666666667,1340.1666666666667,207.0,1982.6666666666667,0.44655457463403003,0.641711229946524,0.768
Telangana,Medchal-Malkajgiri,2025-07-01,22509169,113,95,7.0,40513978.0,28007224.0,,307.0,187.0,,221.0,125.0,,30343457.0,31594049.833333332,202.33333333333334,238.16666666666666,147.0,186.33333333333334,-0.44440980345104597,-0.6319218241042346,-0.5701357466063348
Telangana,Medchal-Malkajgiri,2025-08-01,31011469,260,225,8.0,22509169.0,40513978.0,,113.0,307.0,,95.0,221.0,,31344872.0,31427559.833333332,226.66666666666666,239.33333333333334,180.33333333333334,188.5,0.37772607242852896,1.3008849557522124,1.3684210526315788
Telangana,Medchal-Malkajgiri,2025-09-01,34510703,223,242,9.0,31011469.0,22509169.0,,260.0,113.0,,225.0,95.0,,29343780.333333332,32010784.166666668,198.66666666666666,241.66666666666666,187.33333333333334,197.16666666666666,0.11283677016396743,-0.14230769230769236,0.0755555555555556
Telangana,Medchal-Malkajgiri,2025-10-01,44015561,259,302,10.0,34510703.0,31011469.0,,223.0,260.0,,242.0,225.0,,36512577.666666664,33428017.333333332,247.33333333333334,224.83333333333334,256.3333333333333,201.66666666666666,0.2754176870868148,0.16143497757847536,0.24793388429752072
Telangana,Medchal-Malkajgiri,2025-11-01,38013805,298,251,11.0,44015561.0,34510703.0,,259.0,223.0,,302.0,242.0,,38846689.666666664,35095780.833333336,260.0,243.33333333333334,265.0,222.66666666666666,-0.13635532215527135,0.1505791505791505,-0.16887417218543044
Telangana,Medchal-Malkajgiri,2025-12-01,34511972,271,285,12.0,38013805.0,44015561.0,,298.0,259.0,,251.0,302.0,,38847112.666666664,34095446.5,276.0,237.33333333333334,279.3333333333333,233.33333333333334,-0.09212003376141908,-0.09060402684563762,0.1354581673306774
Telangana,Medchal-Malkajgiri,,482658647,4335,3034,,34511972.0,38013805.0,101535525.0,271.0,298.0,6725.0,285.0,251.0,10873.0,185061474.66666666,110787026.16666667,1634.6666666666667,941.0,1190.0,723.1666666666666,12.985252624799301,14.99630996309963,9.64561403508772
Telangana,Medchal?Malkajgiri,2025-01-01,5501925,484,365,1.0,,,,,,,,,,,,,,,,,,
Telangana,Medchal?Malkajgiri,,2500381,6,1,,5501925.0,,,484.0,,,365.0,,,,,,,,,-0.5455443322109989,-0.987603305785124,-0.9972602739726028
Telangana,Medchal−Malkajgiri,2025-01-01,22511680,230,68,1.0,,,,,,,,,,,,,,,,,,
Telangana,Medchal−Malkajgiri,2025-02-01,15006937,148,52,2.0,22511680.0,,,230.0,,,68.0,,,,,,,,,-0.3333710767032936,-0.35652173913043483,-0.23529411764705888
Telangana,Medchal−Malkajgiri,2025-03-01,15506009,106,41,3.0,15006937.0,22511680.0,,148.0,230.0,,52.0,68.0,,17674875.333333332,,161.33333333333334,,53.666666666666664,,0.033256086835041776,-0.28378378378378377,-0.21153846153846156
Telangana,Medchal−Malkajgiri,2025-04-01,20509021,143,52,4.0,15506009.0,15006937.0,,106.0,148.0,,41.0,52.0,,17007322.333333332,,132.33333333333334,,48.333333333333336,,0.3226498836676801,0.34905660377358494,0.2682926829268293
Telangana,Medchal−Malkajgiri,2025-05-01,12506733,57,23,5.0,20509021.0,15506009.0,,143.0,106.0,,52.0,41.0,,16173921.0,,102.0,,38.666666666666664,,-0.39018381228436017,-0.6013986013986015,-0.5576923076923077
Telangana,Medchal−Malkajgiri,2025-06-01,16507326,113,37,6.0,12506733.0,20509021.0,,57.0,143.0,,23.0,52.0,,16507693.333333334,17091284.333333332,104.33333333333333,132.83333333333334,37.333333333333336,45.5,0.31987514245326887,0.9824561403508771,0.6086956521739131
Telangana,Medchal−Malkajgiri,2025-07-01,14005798,65,22,7.0,16507326.0,12506733.0,,113.0,57.0,,37.0,23.0,,14339952.333333334,15673637.333333334,78.33333333333333,105.33333333333333,27.333333333333332,37.833333333333336,-0.15154047360547673,-0.4247787610619469,-0.4054054054054054
Telangana,Medchal−Malkajgiri,2025-08-01,17009776,119,36,8.0,14005798.0,16507326.0,,65.0,113.0,,22.0,37.0,,15840966.666666666,16007443.833333334,99.0,100.5,31.666666666666668,35.166666666666664,0.2144810313557286,0.8307692307692307,0.6363636363636365
Telangana,Medchal−Malkajgiri,2025-09-01,14505668,109,51,9.0,17009776.0,14005798.0,,119.0,65.0,,36.0,22.0,,15173747.333333334,15840720.333333334,97.66666666666667,101.0,36.333333333333336,36.833333333333336,-0.14721581283610086,-0.08403361344537819,0.41666666666666674
Telangana,Medchal−Malkajgiri,2025-10-01,23014538,122,52,10.0,14505668.0,17009776.0,,109.0,119.0,,51.0,36.0,,18176660.666666668,16258306.5,116.66666666666667,97.5,46.333333333333336,36.833333333333336,0.5865893249452558,0.11926605504587151,0.019607843137254832
Telangana,Medchal−Malkajgiri,2025-11-01,21509175,128,65,11.0,23014538.0,14505668.0,,122.0,109.0,,52.0,51.0,,19676460.333333332,17758713.5,119.66666666666667,109.33333333333333,56.0,43.833333333333336,-0.06540922090202284,0.049180327868852514,0.25
Telangana,Medchal−Malkajgiri,2025-12-01,17508702,133,48,12.0,21509175.0,23014538.0,,128.0,122.0,,65.0,52.0,,20677471.666666668,17925609.5,127.66666666666667,112.66666666666667,55.0,45.666666666666664,-0.18598914184295767,0.0390625,-0.2615384615384615
Telangana,Medchal−Malkajgiri,,248108276,1993,600,,17508702.0,21509175.0,22511680.0,133.0,128.0,230.0,48.0,65.0,68.0,95708717.66666667,56942689.166666664,751.3333333333334,434.0,237.66666666666666,142.0,13.170569354598644,13.984962406015038,11.5
Telangana,Mulugu,2025-01-01,40515374,1246,1838,1.0,,,,,,,,,,,,,,,,,,
Telangana,Mulugu,2025-02-01,12155372,23,60,2.0,40515374.0,,,1246.0,,,1838.0,,,,,,,,,-0.6999812466250466,-0.9815409309791332,-0.9673558215451578
Telangana,Mulugu,2025-03-01,13169463,30,48,3.0,12155372.0,40515374.0,,23.0,1246.0,,60.0,1838.0,,21946736.333333332,,433.0,,648.6666666666666,,0.08342739325460391,0.30434782608695654,-0.19999999999999996
Telangana,Mulugu,2025-04-01,12660393,49,71,4.0,13169463.0,12155372.0,,30.0,23.0,,48.0,60.0,,12661742.666666666,,34.0,,59.666666666666664,,-0.038655334693601384,0.6333333333333333,0.47916666666666674
Telangana,Mulugu,2025-05-01,8608756,21,20,5.0,12660393.0,13169463.0,,49.0,30.0,,71.0,48.0,,11479537.333333334,,33.333333333333336,,46.333333333333336,,-0.3200245837550224,-0.5714285714285714,-0.7183098591549295
Telangana,Mulugu,2025-06-01,14686755,38,51,6.0,8608756.0,12660393.0,,21.0,49.0,,20.0,71.0,,11985301.333333334,16966018.833333332,36.0,234.5,47.333333333333336,348.0,0.7060252375604559,0.8095238095238095,1.5499999999999998
Telangana,Mulugu,2025-07-01,7088945,8,17,7.0,14686755.0,8608756.0,,38.0,21.0,,51.0,20.0,,10128152.0,11394947.333333334,22.333333333333332,28.166666666666668,29.333333333333332,44.5,-0.517323942559129,-0.7894736842105263,-0.6666666666666667
Telangana,Mulugu,2025-08-01,11649804,31,54,8.0,7088945.0,14686755.0,,8.0,38.0,,17.0,51.0,,11141834.666666666,11310686.0,25.666666666666668,29.5,40.666666666666664,43.5,0.6433762710812398,2.875,2.176470588235294
Telangana,Mulugu,2025-09-01,11143462,28,50,9.0,11649804.0,7088945.0,,31.0,8.0,,54.0,17.0,,9960737.0,10973019.166666666,22.333333333333332,29.166666666666668,40.333333333333336,43.833333333333336,-0.04346356385051631,-0.09677419354838712,-0.07407407407407407
Telangana,Mulugu,2025-10-01,14687357,56,43,10.0,11143462.0,11649804.0,,28.0,31.0,,50.0,54.0,,12493541.0,11310846.5,38.333333333333336,30.333333333333332,49.0,39.166666666666664,0.3180245959469328,1.0,-0.14
Telangana,Mulugu,2025-11-01,15699074,101,37,11.0,14687357.0,11143462.0,,56.0,28.0,,43.0,50.0,,13843297.666666666,12492566.166666666,61.666666666666664,43.666666666666664,43.333333333333336,42.0,0.06888353023624338,0.8035714285714286,-0.13953488372093026
Telangana,Mulugu,2025-12-01,14180217,90,45,12.0,15699074.0,14687357.0,,101.0,56.0,,37.0,43.0,,14855549.333333334,12408143.166666666,82.33333333333333,52.333333333333336,41.666666666666664,41.0,-0.09674819037097349,-0.1089108910891089,0.21621621621621623
Telangana,Mulugu,,183832476,632,700,,14180217.0,15699074.0,40515374.0,90.0,101.0,1246.0,45.0,37.0,1838.0,71237255.66666667,41865398.333333336,274.3333333333333,156.33333333333334,260.6666666666667,154.83333333333334,11.964010071214002,6.022222222222222,14.555555555555555
Telangana,Nagarkurnool,2025-01-01,79958537,2965,3299,1.0,,,,,,,,,,,,,,,,,,
Telangana,Nagarkurnool,2025-02-01,23936779,145,69,2.0,79958537.0,,,2965.0,,,3299.0,,,,,,,,,-0.7006351054171989,-0.9510961214165261,-0.9790845710821461
Telangana,Nagarkurnool,2025-03-01,30048382,173,112,3.0,23936779.0,79958537.0,,145.0,2965.0,,69.0,3299.0,,44647899.333333336,,1094.3333333333333,,1160.0,,0.2553226981792329,0.193103448275862,0.6231884057971016
Telangana,Nagarkurnool,2025-04-01,26992742,228,84,4.0,30048382.0,23936779.0,,173.0,145.0,,112.0,69.0,,26992634.333333332,,182.0,,88.33333333333333,,-0.10169066673872817,0.3179190751445087,-0.25
Telangana,Nagarkurnool,2025-05-01,15789084,48,31,5.0,26992742.0,30048382.0,,228.0,173.0,,84.0,112.0,,24276736.0,,149.66666666666666,,75.66666666666667,,-0.4150618710763063,-0.7894736842105263,-0.6309523809523809
Telangana,Nagarkurnool,2025-06-01,29029613,158,87,6.0,15789084.0,26992742.0,,48.0,228.0,,31.0,84.0,,23937146.333333332,34292522.833333336,144.66666666666666,619.5,67.33333333333333,613.6666666666666,0.8385875330069812,2.2916666666666665,1.806451612903226
Telangana,Nagarkurnool,2025-07-01,18844986,75,34,7.0,29029613.0,15789084.0,,158.0,48.0,,87.0,31.0,,21221227.666666668,24106931.0,93.66666666666667,137.83333333333334,50.666666666666664,69.5,-0.3508357827574209,-0.5253164556962026,-0.6091954022988506
Telangana,Nagarkurnool,2025-08-01,22918909,117,78,8.0,18844986.0,29029613.0,,75.0,158.0,,34.0,87.0,,23597836.0,23937286.0,116.66666666666667,133.16666666666666,66.33333333333333,71.0,0.21618073900399826,0.56,1.2941176470588234
Telangana,Nagarkurnool,2025-09-01,23427561,133,78,9.0,22918909.0,18844986.0,,117.0,75.0,,78.0,34.0,,21730485.333333332,22833815.833333332,108.33333333333333,126.5,63.333333333333336,65.33333333333333,0.022193552057822696,0.1367521367521367,0.0
Telangana,Nagarkurnool,2025-10-01,34631580,147,96,10.0,23427561.0,22918909.0,,133.0,117.0,,78.0,78.0,,26992683.333333332,24106955.5,132.33333333333334,113.0,84.0,67.33333333333333,0.478240948769699,0.10526315789473695,0.23076923076923084
Telangana,Nagarkurnool,2025-11-01,25464974,105,94,11.0,34631580.0,23427561.0,,147.0,133.0,,96.0,78.0,,27841371.666666668,25719603.833333332,128.33333333333334,122.5,89.33333333333333,77.83333333333333,-0.2646892229577744,-0.2857142857142857,-0.02083333333333337
Telangana,Nagarkurnool,2025-12-01,24955233,178,117,12.0,25464974.0,34631580.0,,105.0,147.0,,94.0,96.0,,28350595.666666668,25040540.5,143.33333333333334,125.83333333333333,102.33333333333333,82.83333333333333,-0.020017338325183487,0.6952380952380952,0.24468085106382986
Telangana,Nagarkurnool,,359056171,2738,1065,,24955233.0,25464974.0,79958537.0,178.0,105.0,2965.0,117.0,94.0,3299.0,136492126.0,81742404.66666667,1007.0,569.6666666666666,425.3333333333333,254.66666666666666,13.388011163830848,14.382022471910112,8.102564102564102
Telangana,Nalgonda,2025-01-01,253095612,44683,35751,1.0,,,,,,,,,,,,,,,,,,
Telangana,Nalgonda,2025-02-01,72167386,1275,907,2.0,253095612.0,,,44683.0,,,35751.0,,,,,,,,,-0.7148611727018009,-0.9714656580802542,-0.9746300802774748
Telangana,Nalgonda,2025-03-01,91480082,1338,1114,3.0,72167386.0,253095612.0,,1275.0,44683.0,,907.0,35751.0,,138914360.0,,15765.333333333334,,12590.666666666666,,0.26760974825941464,0.049411764705882266,0.22822491730981254
Telangana,Nalgonda,2025-04-01,81315424,1957,1181,4.0,91480082.0,72167386.0,,1338.0,1275.0,,1114.0,907.0,,81654297.33333333,,1523.3333333333333,,1067.3333333333333,,-0.11111334596311362,0.4626307922272048,0.060143626570915654
Telangana,Nalgonda,2025-05-01,66069042,688,426,5.0,81315424.0,91480082.0,,1957.0,1338.0,,1181.0,1114.0,,79621516.0,,1327.6666666666667,,907.0,,-0.18749680257462598,-0.6484414920797139,-0.6392887383573242
